Frame,Time (ns),(+)-Gallocatechin-(4??8)-(+)-catechin,Prodelphinidin A2 3'-gallate,Proanthocyanidin A-6
542,54.1011,4.527241615,7.817071415,3.047336474
543,54.2011,6.097449336,8.269991818,3.402781748
544,54.3011,5.445210607,8.39023834,4.132667897
545,54.4011,5.004751146,6.477512075,3.228894099
546,54.5011,6.494270487,6.643100692,3.054021908
547,54.6011,5.804165913,6.885908404,2.927805325
548,54.7011,5.448053106,6.531978132,2.537238145
549,54.8011,6.11438665,5.483571032,2.827878962
550,54.9011,6.369201963,6.2789548,3.284231217
551,55.0011,6.611221018,6.457362635,3.5227033
552,55.1011,6.403761542,5.935374139,3.429146878
553,55.2011,6.665391969,5.401531926,5.506466392
554,55.3011,7.057584943,5.655252114,5.545049936
555,55.4011,8.476456053,5.07662886,4.95101165
556,55.5011,6.950313206,6.173643643,4.428483074
557,55.6011,7.399405924,6.382756973,4.091824742
558,55.7011,5.41237884,6.709106178,6.726879388
559,55.8011,5.627237237,5.956812089,4.604007336
560,55.9011,5.39458795,5.662106153,5.063973906
561,56.0011,5.577961203,5.295635789,5.130504283
562,56.1011,5.746017441,6.093099041,4.666782144
563,56.2011,5.566885555,5.186182125,4.122130016
564,56.3011,5.522428844,5.465973541,4.994029492
565,56.4011,4.325428149,5.921447377,6.67803759
566,56.5011,4.839299987,5.818657123,5.668622012
567,56.6011,4.907140557,5.429343686,5.222437111
568,56.7011,4.796107345,5.937753683,5.676276359
569,56.8011,5.231468496,5.386694862,5.306675261
570,56.9011,6.214066931,5.849915159,3.245297227
571,57.0011,6.195013459,4.916333066,4.592791335
572,57.1011,5.992501991,3.835598225,2.99308272
573,57.2011,7.870067391,4.983725728,3.571212566
574,57.3011,6.360728691,5.135488859,3.418982996
575,57.4011,6.451505571,5.636794604,3.092924984
576,57.5012,8.034112198,5.598000699,2.331258922
577,57.6012,9.692489458,5.617025145,3.063511709
578,57.7012,6.703592298,5.5298347,2.335865839
579,57.8012,6.080808884,6.197301077,2.890141312
580,57.9012,6.17268149,5.347229414,3.109960548
581,58.0012,9.512344161,4.701349396,3.072986838
582,58.1012,7.325296809,5.771181896,3.662116128
583,58.2012,6.214701386,4.887559148,3.851125338
584,58.3012,5.971934962,5.247466517,4.533994449
585,58.4012,8.017342374,3.987820951,3.683891504
586,58.5012,8.530523113,4.127967434,3.692887064
587,58.6012,7.386650056,6.967529151,5.202142928
588,58.7012,6.432103594,5.396369321,2.642885804
589,58.8012,6.973577807,4.583025465,3.481070691
590,58.9012,6.389055718,4.476429776,2.228068947
591,59.0012,7.227625431,4.490677017,2.92443126
592,59.1012,6.47334105,5.83838773,3.416418251
593,59.2012,6.609909806,6.249036271,2.335319349
594,59.3012,6.13321652,4.81039455,2.95291034
595,59.4012,7.673082553,5.234093395,2.511138216
596,59.5012,5.927635484,4.605801187,2.966471387
597,59.6012,6.66996566,5.138606338,2.772304681
598,59.7012,6.214040618,5.35612938,2.769052098
599,59.8012,7.213515369,4.683726547,2.715214368
600,59.9012,6.509741945,5.342125229,3.166649856
601,60.0012,6.277847226,4.933468812,3.399355067
602,60.1012,5.804141609,6.347879837,2.38212752
603,60.2012,4.958180794,4.918676195,4.124913284
604,60.3012,6.682745104,5.923056401,4.547609728
605,60.4012,6.162069751,5.287823178,5.427961407
606,60.5012,6.230429823,5.121957763,2.403518899
607,60.6012,6.813723851,4.13750471,4.967465233
608,60.7012,7.078459257,4.987333381,3.38921472
609,60.8012,7.492859051,5.710284014,3.367204199
610,60.9012,6.58782199,6.392093083,4.442594425
611,61.0012,6.80717597,7.455683426,4.082663402
612,61.1012,5.486067775,5.920996255,3.009139233
613,61.2012,6.675756089,5.116036249,2.4382077
614,61.3012,5.896503707,5.469161172,2.818041127
615,61.4012,6.806796037,6.254379065,3.014978874
616,61.5012,6.510738444,4.777722404,2.345954639
617,61.6012,7.86609477,5.364582317,2.760183411
618,61.7012,8.173183484,5.948441198,2.584538623
619,61.8012,7.202797619,5.761860138,3.671149976
620,61.9012,6.456425738,6.282048605,2.854884197
621,62.0012,7.664241099,5.880838305,2.940617652
622,62.1012,5.971234019,5.425268899,2.321998742
623,62.2012,6.17712177,6.578588301,2.577535855
624,62.3012,5.863771441,5.485562625,2.819205739
625,62.4012,6.431576967,5.149489972,2.868755111
626,62.5012,6.152976855,4.873045872,3.032254638
627,62.6013,6.961955956,5.173915096,2.801360422
628,62.7013,6.446013281,5.180313206,3.026642132
629,62.8013,6.52130655,5.948335864,2.710708541
630,62.9013,5.452301669,5.716826334,2.741902697
631,63.0013,6.532303075,8.237592179,2.328172352
632,63.1013,6.500128498,6.121564923,3.834130701
633,63.2013,6.689978886,5.842552488,2.292527322
634,63.3013,6.225217871,6.592887756,2.540676474
635,63.4013,6.419843004,6.228173069,2.592561625
636,63.5013,6.078278113,7.720404056,2.565360123
637,63.6013,6.335582454,6.817040662,2.634113539
638,63.7013,5.399681033,6.089438028,2.866177665
639,63.8013,6.215307812,4.743995653,2.887666858
640,63.9013,6.173457354,4.841713398,2.974851388
641,64.0013,7.040326869,5.904393696,5.169793687
642,64.1013,8.176367109,6.263119891,3.695247245
643,64.2013,5.671457324,7.405394297,2.769874942
644,64.3013,6.002840812,7.916529944,3.096450077
645,64.4013,7.62905814,9.382471059,2.252285538
646,64.5013,6.650618225,7.607539839,2.849677298
647,64.6013,9.565283596,8.986314925,2.346135213
648,64.7013,6.491087924,7.494971064,3.695624483
649,64.8013,7.893874189,5.859232117,4.47301581
650,64.9013,7.880589241,8.663768486,3.844901746
651,65.0013,6.71731003,8.618722607,2.249877923
652,65.1013,6.199337719,4.027641788,2.545313018
653,65.2013,7.254138013,4.909359919,2.739351686
654,65.3013,7.100631268,4.954811916,3.275906378
655,65.4013,6.921182204,4.328697071,3.206653234
656,65.5013,5.577280861,4.363619534,4.02101157
657,65.6013,5.406003316,4.279201678,3.248011863
658,65.7013,5.174441293,5.037134538,4.222791127
659,65.8013,5.874490702,4.410664521,3.124975825
660,65.9013,5.855537948,5.664516423,2.538090921
661,66.0013,5.085192009,4.97000608,2.217639211
662,66.1013,6.206320439,8.394534915,2.041772873
663,66.2013,5.366636631,8.288442164,3.985850718
664,66.3013,7.356403625,7.103767127,2.744649122
665,66.4013,5.575319931,8.531552369,1.750524811
666,66.5013,6.84267813,6.091897201,2.000595223
667,66.6013,6.006917617,6.801928418,2.493345025
668,66.7013,6.645839622,5.511405843,2.217435988
669,66.8013,5.976201075,5.647654152,3.806788209
670,66.9013,6.537099245,4.571429168,2.569611482
671,67.0013,7.145812342,5.272108483,2.830566105
672,67.1013,6.230907398,4.764659247,2.153355593
673,67.2013,6.365479435,6.136547179,2.239476499
674,67.3013,6.052970605,5.389446397,3.365145698
675,67.4013,6.833628283,5.4676074,3.101918913
676,67.5014,7.477453733,5.567960379,2.979097218
677,67.6014,6.429090316,6.472519898,3.664348724
678,67.7014,5.204037657,4.580643247,2.620575655
679,67.8014,7.223174314,4.444110036,2.326430775
680,67.9014,5.89979181,3.988313068,2.227247705
681,68.0014,5.83991968,4.379010522,2.826176308
682,68.1014,7.239071849,5.672303472,3.544787903
683,68.2014,5.909121393,6.167838355,3.113020607
684,68.3014,6.225230451,8.144870209,3.130628449
685,68.4014,5.370394024,6.124672458,2.327868234
686,68.5014,5.141001995,5.225303227,3.213784956
687,68.6014,5.883607893,5.152321167,2.879375672
688,68.7014,7.006260698,4.622238242,2.795593205
689,68.8014,7.103549118,4.664377776,2.50218532
690,68.9014,9.479490922,6.33673931,2.846979315
691,69.0014,8.756000261,6.372463768,2.743578311
692,69.1014,6.817934783,6.136346386,2.046419042
693,69.2014,10.51592771,5.323818397,2.045161557
694,69.3014,7.64042252,5.949122564,2.668464782
695,69.4014,7.649940137,6.282184957,2.72542743
696,69.5014,7.241369496,5.840173606,2.253639509
697,69.6014,8.139399548,4.749011782,2.728077701
698,69.7014,7.490885802,4.305098831,2.856652401
699,69.8014,9.39043456,4.138136816,3.426707018
700,69.9014,8.11413163,4.083099702,3.849973583
701,70.0014,8.961795526,5.235634711,1.89568406
702,70.1014,7.440651123,4.141916442,2.968321164
703,70.2014,7.777122564,5.226575813,3.776320579
704,70.3014,7.235434101,5.930898098,2.371667934
705,70.4014,6.892688044,5.693713137,2.614518485
706,70.5014,6.451031417,6.387240928,3.435881662
707,70.6014,5.900600933,4.535231041,3.08755303
708,70.7014,5.878475727,6.535340587,2.903108912
709,70.8014,7.421078876,5.802557823,2.208058002
710,70.9014,7.103334241,5.595503329,3.302803449
711,71.0014,8.019675659,6.071516189,2.652654354
712,71.1014,6.048051391,4.942884239,2.880604442
713,71.2014,7.345076764,5.465448802,3.88310347
714,71.3014,5.810530057,5.376519212,4.038341582
715,71.4014,5.85665453,5.233139828,3.467901257
716,71.5014,5.995642557,5.550581277,3.80605136
717,71.6014,6.702808655,5.051819822,3.016962545
718,71.7014,7.257672409,4.214988023,4.516242113
719,71.8014,6.36048279,5.644632719,4.642458657
720,71.9014,5.617919517,3.849424424,5.263012603
721,72.0014,5.991925412,3.493740789,6.830813948
722,72.1014,5.329366747,5.860674424,7.027399809
723,72.2014,5.503252975,5.373719966,3.440142737
724,72.3014,6.406191215,4.195868329,2.658171411
725,72.4014,5.239106944,3.385349067,3.673535676
726,72.5014,6.830757034,4.246964205,2.48567638
727,72.6015,6.76050978,4.329548704,3.46393141
728,72.7015,6.977263335,4.114382918,3.441803903
729,72.8015,5.36579792,5.108156865,2.699925976
730,72.9015,6.162284507,4.501651704,2.899566119
731,73.0015,5.494250772,3.890973051,2.712336619
732,73.1015,4.994520547,4.854597634,2.633850904
733,73.2015,5.235114034,4.904340094,2.598961031
734,73.3015,5.159469286,4.435741942,3.213665974
735,73.4015,5.297409315,4.851690407,3.735446975
736,73.5015,5.443399234,3.967667049,3.263315184
737,73.6015,7.04712701,4.946249559,3.388384049
738,73.7015,7.798533217,6.049531756,3.707923123
739,73.8015,7.051358113,6.664380418,3.237592016
740,73.9015,6.225507502,6.690989513,2.511639617
741,74.0015,6.767744552,7.620346119,2.754515478
742,74.1015,6.750033763,5.226274903,3.974947031
743,74.2015,6.41713883,7.054114079,3.306715368
744,74.3015,6.52176152,4.686982728,2.674498778
745,74.4015,6.395069184,4.095094853,3.833094043
746,74.5015,6.353647404,3.983848036,5.471088791
747,74.6015,6.072986846,4.026671768,3.283006008
748,74.7015,6.054302155,4.098868429,4.418266843
749,74.8015,6.339288214,4.640391343,4.325176369
750,74.9015,7.015972479,4.915927676,5.798299722
751,75.0015,7.106732469,4.609540081,4.718560339
752,75.1015,8.442371874,5.061159704,5.203480384
753,75.2015,8.376573641,4.612474153,4.457793582
754,75.3015,7.870508224,6.591611179,3.137371768
755,75.4015,7.807319564,4.307263942,3.310349624
756,75.5015,6.882680079,4.564851789,3.651520091
757,75.6015,7.197634553,4.821140098,2.442405719
758,75.7015,7.515104641,4.903010992,3.837696367
759,75.8015,7.92905966,4.526317092,3.90611639
760,75.9015,6.252944622,4.23997972,3.161856245
761,76.0015,7.704144978,5.788057605,2.223436841
762,76.1015,7.627449335,4.911688393,2.109088444
763,76.2015,9.089270874,4.175365802,3.418533311
764,76.3015,7.277037068,4.146498416,1.958784197
765,76.4015,7.055761519,5.072353123,2.228477338
766,76.5015,6.661860143,4.40929234,3.415428439
767,76.6015,6.646407085,4.50185384,2.359210828
768,76.7015,7.928613193,3.981798767,3.109884099
769,76.8015,7.88925029,6.043771331,3.387592507
770,76.9015,8.207815281,8.774953116,3.039031445
771,77.0015,7.978643588,7.851307954,3.462827289
772,77.1015,8.034176171,4.012862949,3.285997176
773,77.2015,7.560461873,4.527957315,3.919281263
774,77.3015,6.427755072,4.542164915,3.053865783
775,77.4015,6.521099919,5.495022812,3.713044937
776,77.5016,6.641933166,5.538194852,2.107660574
777,77.6016,7.220192816,5.335775805,3.330172001
778,77.7016,7.079799775,5.047578343,1.982390201
779,77.8016,6.923999853,4.675090159,4.004226708
780,77.9016,7.691573745,4.545802892,2.153773726
781,78.0016,7.932075677,6.669411082,3.039163213
782,78.1016,5.619652848,6.127875726,2.595971976
783,78.2016,5.325056188,4.685884328,2.813588384
784,78.3016,6.262310494,4.495037876,2.470242062
785,78.4016,7.294265516,5.102277582,2.268208973
786,78.5016,5.914125757,6.045852369,2.469460391
787,78.6016,7.014398103,6.237232773,3.311455164
788,78.7016,7.432880961,5.366614819,2.784163472
789,78.8016,6.171155604,6.921167642,2.442961091
790,78.9016,9.905096435,5.174260573,2.30319085
791,79.0016,7.939296351,5.151956637,2.496823993
792,79.1016,8.063223721,4.953320787,4.377311567
793,79.2016,7.942993547,6.430400328,2.250512341
794,79.3016,6.435098998,4.351269991,4.236631152
795,79.4016,6.072780295,4.377772405,3.920869839
796,79.5016,6.263557006,4.672599883,3.036880457
797,79.6016,7.827188487,4.586693607,2.75354934
798,79.7016,8.123726262,3.74522141,3.535363436
799,79.8016,6.138896555,4.168691435,3.050218171
800,79.9016,6.191290993,5.312104452,3.426659568
801,80.0016,6.310424281,4.219131003,2.85468626
802,80.1016,6.110812921,4.516334166,2.715500606
803,80.2016,5.063686129,5.165239037,4.898968194
804,80.3016,5.025754407,6.834468706,3.753644946
805,80.4016,5.749558202,6.877789462,3.180385354
806,80.5016,4.312122161,5.86644045,4.681918271
807,80.6016,6.146839713,6.427183625,3.012905046
808,80.7016,6.36433226,6.699523405,2.129919437
809,80.8016,6.672660203,6.338001275,2.181381136
810,80.9016,5.244016821,4.672816,3.491886937
811,81.0016,5.474180829,6.211621152,2.584140796
812,81.1016,6.006721474,5.196415647,5.511323283
813,81.2016,6.326558872,5.204968684,5.484681654
814,81.3016,6.950169916,4.978069051,5.897009897
815,81.4016,5.631712531,6.170228894,2.624810987
816,81.5016,6.390987862,5.40929095,2.290281984
817,81.6016,6.157635947,4.968434541,4.475674116
818,81.7016,6.367533452,5.861111618,2.605709859
819,81.8016,6.248393775,5.055439568,1.930095795
820,81.9016,6.706472837,5.127231564,3.690690535
821,82.0016,7.070611681,4.887187332,2.218866201
822,82.1016,6.748676237,5.233713712,2.750669647
823,82.2016,6.692035924,5.628017945,2.606534232
824,82.3016,7.643429212,4.847665214,2.545066606
825,82.4016,7.715664115,6.566204723,2.789043541
826,82.5017,7.574387165,5.741412933,2.239507293
827,82.6017,6.522401986,5.890881436,3.644285802
828,82.7017,5.80834898,6.942376379,4.581691245
829,82.8017,5.522135009,5.558851387,4.268711903
830,82.9017,6.325853232,5.174919412,3.920641601
831,83.0017,7.786103601,4.299171234,2.336547959
832,83.1017,7.703515922,5.358478038,2.901984203
833,83.2017,5.761108537,4.509499135,3.266873467
834,83.3017,5.147774295,4.675676481,3.521214396
835,83.4017,5.509260005,6.037800664,2.777969497
836,83.5017,6.368351838,4.635152074,2.848023414
837,83.6017,6.711349008,4.731285668,2.587852817
838,83.7017,8.756265307,3.926628774,2.22251345
839,83.8017,8.430995304,4.37269995,3.114604007
840,83.9017,6.451879044,5.240856258,2.595585835
841,84.0017,8.034272669,4.655495005,2.436547786
842,84.1017,7.621211154,4.507053489,2.536459677
843,84.2017,7.417797216,4.347719653,2.256559288
844,84.3017,7.545584785,4.316804229,2.793187702
845,84.4017,8.098081907,5.169712742,4.02396494
846,84.5017,9.381104618,4.774748306,2.832581219
847,84.6017,8.833358906,5.238176256,2.375149144
848,84.7017,8.406971075,4.54473648,3.187694735
849,84.8017,7.788341647,4.291904153,3.521092652
850,84.9017,7.654852358,3.959912311,2.385938221
851,85.0017,8.416927328,4.245685532,3.095084105
852,85.1017,8.687809069,4.466472975,2.788017608
853,85.2017,7.565764246,4.688958322,3.824791325
854,85.3017,9.480148204,3.961940788,3.797492703
855,85.4017,12.84714822,4.234960546,1.768520036
856,85.5017,11.51866095,6.194132893,1.961074608
857,85.6017,11.78900744,5.047420109,2.061047257
858,85.7017,11.34377427,6.419207832,2.385144613
859,85.8017,10.86259476,6.083658662,1.648648832
860,85.9017,9.420840795,5.316973525,2.743978764
861,86.0017,10.33672097,5.58666114,2.74785067
862,86.1017,10.46691596,5.617313447,2.422681493
863,86.2017,8.425145305,5.447092767,2.650642212
864,86.3017,9.183782171,6.070572127,1.590752505
865,86.4017,10.90443465,3.850777901,4.209145045
866,86.5017,12.38529711,5.320017798,5.42198626
867,86.6017,9.480941421,4.746582135,3.40155183
868,86.7017,11.36383743,5.650258485,2.165879214
869,86.8017,9.970803044,5.202908891,3.258513766
870,86.9017,7.957937678,4.580120707,1.832364247
871,87.0017,8.070228878,4.734327279,2.150704723
872,87.1017,8.650456548,6.025218892,2.052883256
873,87.2017,10.21633874,6.31147252,1.922701619
874,87.3017,11.24543647,5.851244159,1.94597081
875,87.4017,10.17963626,5.55587139,3.976948202
876,87.5018,10.19260395,5.152986394,2.245153235
877,87.6018,10.47376495,5.754017372,2.614666258
878,87.7018,8.844389354,4.78209452,2.762264276
879,87.8018,10.29593111,4.912796123,2.711419207
880,87.9018,10.24653301,4.990830545,3.312580341
881,88.0018,9.61040764,5.826595193,3.120131278
882,88.1018,10.8094699,5.233177382,2.628159881
883,88.2018,9.17462563,5.415932821,3.814282425
884,88.3018,10.33367238,5.624540853,3.365392466
885,88.4018,9.351744454,5.105821888,2.837174602
886,88.5018,9.092707672,4.175330026,2.51224835
887,88.6018,9.032081584,5.150093378,2.48225097
888,88.7018,8.623297781,5.915730388,4.189178675
889,88.8018,8.63287265,5.575712148,3.149399013
890,88.9018,9.399940671,5.268475189,3.442875817
891,89.0018,9.427933366,5.086208191,2.773651251
892,89.1018,8.727600603,5.556822663,3.073250689
893,89.2018,9.925514209,6.025743792,3.578811143
894,89.3018,9.558717772,5.240349882,3.477273599
895,89.4018,12.47607994,6.360527583,2.460472129
896,89.5018,8.979052504,5.124308694,3.099246024
897,89.6018,10.57156276,4.507631752,2.239922647
898,89.7018,8.649739432,5.846683673,2.240414485
899,89.8018,9.072881335,4.284953155,3.050466046
900,89.9018,8.038589028,4.676338423,2.852953549
901,90.0018,9.279797575,6.58427422,3.090310778
902,90.1018,7.874465008,5.341522933,2.643352178
903,90.2018,9.002045809,5.494959283,2.835279089
904,90.3018,8.253524678,4.257857382,2.222097805
905,90.4018,8.522880127,4.414391517,2.495357565
906,90.5018,10.14669067,4.131299959,3.321893565
907,90.6018,9.074206658,5.501125694,3.372500636
908,90.7018,8.839557004,4.518491247,2.426053157
909,90.8018,8.823974173,4.796763996,3.627390988
910,90.9018,8.535763434,4.791268715,3.781171662
911,91.0018,8.865229695,5.128428709,4.083884612
912,91.1018,11.15277739,4.483165801,2.746163009
913,91.2018,10.36996712,4.921488874,2.943239575
914,91.3018,9.235126456,5.640635173,3.712301962
915,91.4018,8.438215186,6.111201028,3.900325225
916,91.5018,8.06068355,5.667969528,3.087806569
917,91.6018,8.203073184,5.962613033,3.161715603
918,91.7018,7.754541357,5.677051477,3.636070864
919,91.8018,9.063339859,6.462767557,2.547496796
920,91.9018,8.961604079,5.832714387,2.327192299
921,92.0018,7.920166234,6.942558819,2.659026369
922,92.1018,9.506466302,6.811206831,2.952171094
923,92.2018,9.737536153,5.006926144,2.596527068
924,92.3018,9.270792878,5.791118172,2.866635674
925,92.4018,8.507918924,6.587756761,2.452537575
926,92.5019,8.277518196,5.933425322,2.773227603
927,92.6019,8.54559944,8.058449203,2.850237986
928,92.7019,7.302455502,6.739865212,3.40643307
929,92.8019,8.255849638,4.594654305,4.642898577
930,92.9019,8.78264812,4.695708656,3.465469599
931,93.0019,8.150563362,5.652549616,2.791796885
932,93.1019,8.444167702,5.602361565,3.165483117
933,93.2019,7.217486848,6.912582231,3.342358728
934,93.3019,8.147388405,6.62060997,2.674386193
935,93.4019,6.491063021,6.619832607,2.794471472
936,93.5019,7.067281542,5.817194249,2.613658286
937,93.6019,7.675335982,5.3251043,3.418353137
938,93.7019,9.333825709,5.642318998,3.582244786
939,93.8019,10.5872209,6.270375758,2.310520633
940,93.9019,7.812800742,5.527159105,2.865938465
941,94.0019,6.490276818,5.696692604,2.201074972
942,94.1019,7.016170995,5.664001316,2.726567058
943,94.2019,7.982766899,5.878960558,2.479656639
944,94.3019,9.015221488,5.171762227,1.872246366
945,94.4019,7.817627248,5.534465502,3.064661131
946,94.5019,8.27693241,5.055872183,2.12185734
947,94.6019,8.801345437,4.967958781,3.099711052
948,94.7019,9.148148852,5.412094551,2.424724258
949,94.8019,9.633024846,5.062743661,2.722097878
950,94.9019,10.50756296,6.498814956,2.988201271
951,95.0019,8.00990904,5.668132365,3.279553666
952,95.1019,8.148004504,5.781096858,4.827817993
953,95.2019,8.299657745,5.977804732,3.736293181
954,95.3019,8.154520741,6.161806515,4.181043947
955,95.4019,8.8737614,5.305590453,4.099325486
956,95.5019,9.719220409,5.414019666,3.748107418
957,95.6019,8.36123067,5.416979327,5.232101722
958,95.7019,8.373898156,5.595072553,3.337542758
959,95.8019,7.756689101,6.610230151,3.290670145
960,95.9019,7.247933545,5.253869945,3.446892288
961,96.0019,6.84433543,4.987062299,3.692359989
962,96.1019,8.04307229,5.077705381,2.74698156
963,96.2019,9.01395868,5.031825135,3.757705875
964,96.3019,8.64557506,5.073729087,3.892384544
965,96.4019,8.321763122,5.233007406,2.985088295
966,96.5019,8.419627264,4.927165971,3.442186377
967,96.6019,9.277649939,4.942298757,3.197338525
968,96.7019,9.219464962,4.403929937,4.513568298
969,96.8019,6.918120454,4.837754038,3.12138474
970,96.9019,8.5165875,5.049604921,2.483196014
971,97.0019,8.938551036,4.428203927,2.305553447
972,97.1019,9.287806833,4.717750766,3.609549504
973,97.2019,10.40395229,5.048797587,2.995907287
974,97.3019,10.36608366,4.82571113,2.940680801
975,97.4019,9.4699081,3.776225733,2.924007406
976,97.5019,9.260150983,5.258198219,3.584533263
977,97.602,10.80159897,5.186703526,3.646332321
978,97.702,10.67946129,3.982282903,3.014289276
979,97.802,9.580733269,4.09734758,3.056924748
980,97.902,9.238569743,3.856663287,2.478684676
981,98.002,8.695564623,4.31511809,2.825937985
982,98.102,8.914543598,3.536651443,2.420390817
983,98.202,8.944770615,4.74628658,3.178718229
984,98.302,8.287831618,5.057970954,2.633946477
985,98.402,9.598883035,4.119720617,2.783288906
986,98.502,9.201107359,4.139945141,3.173355587
987,98.602,7.989230761,3.745849693,3.001165885
988,98.702,9.031280238,4.480105306,3.737753904
989,98.802,9.522588987,4.648279673,2.320915733
990,98.902,8.611629676,4.774903585,2.238576835
991,99.002,9.137986092,3.931273646,3.315966504
992,99.102,9.58892611,4.353484387,2.237490157
993,99.202,8.768466454,3.69773039,3.599336231
994,99.302,8.612100952,4.603260356,2.161462371
995,99.402,10.1045423,4.179409606,2.933306946
996,99.502,9.990898731,3.814122296,3.934333292
997,99.602,10.4747428,3.607806995,4.145859258
998,99.702,11.22935024,4.284694158,1.964149448
999,99.802,12.12707107,4.266668297,2.495832914
1000,99.902,9.653769144,4.130803611,2.778457323
1001,100,10.83324147,3.83187238,2.963314092
